"from"	"to"	"weight"	"color"	"arrow.size"
"147"	"BASV62"	"BASV792"	1	"darkgreen"	5
"148"	"BASV62"	"BASV851"	1	"darkgreen"	5
"149"	"BASV62"	"FASV18"	1	"darkgreen"	5
"150"	"BASV62"	"FASV125"	1	"darkgreen"	5
"151"	"BASV62"	"FASV156"	1	"darkred"	5
"152"	"BASV62"	"FASV195"	1	"darkgreen"	5
"153"	"BASV62"	"FASV366"	1	"darkgreen"	5
"154"	"BASV66"	"BASV88"	1	"darkgreen"	5
"155"	"BASV66"	"BASV112"	1	"darkgreen"	5
"156"	"BASV66"	"BASV125"	1	"darkgreen"	5
"157"	"BASV66"	"BASV166"	1	"darkgreen"	5
"158"	"BASV66"	"BASV556"	1	"darkgreen"	5
"159"	"BASV66"	"BASV627"	1	"darkred"	5
"160"	"BASV66"	"BASV878"	1	"darkgreen"	5
"161"	"BASV66"	"BASV2392"	1	"darkgreen"	5
"162"	"BASV66"	"FASV20"	1	"darkgreen"	5
"163"	"BASV66"	"FASV56"	1	"darkgreen"	5
"164"	"BASV66"	"FASV60"	1	"darkgreen"	5
"165"	"BASV66"	"FASV62"	1	"darkgreen"	5
"166"	"BASV66"	"FASV171"	1	"darkgreen"	5
"167"	"BASV66"	"FASV201"	1	"darkgreen"	5
"168"	"BASV66"	"FASV309"	1	"darkred"	5
"169"	"BASV66"	"FASV341"	1	"darkgreen"	5
"170"	"BASV66"	"FASV366"	1	"darkred"	5
"171"	"BASV66"	"FASV475"	1	"darkgreen"	5
"172"	"BASV66"	"FASV529"	1	"darkgreen"	5
"173"	"BASV66"	"FASV634"	1	"darkgreen"	5
"174"	"BASV66"	"FASV1107"	1	"darkgreen"	5
"175"	"BASV76"	"BASV230"	1	"darkgreen"	5
"176"	"BASV76"	"BASV232"	1	"darkred"	5
"177"	"BASV76"	"BASV273"	1	"darkgreen"	5
"178"	"BASV76"	"BASV334"	1	"darkred"	5
"179"	"BASV76"	"BASV348"	1	"darkgreen"	5
"180"	"BASV76"	"BASV932"	1	"darkred"	5
"181"	"BASV76"	"BASV1610"	1	"darkred"	5
"182"	"BASV76"	"BASV2861"	1	"darkred"	5
"183"	"BASV76"	"BASV4091"	1	"darkred"	5
"184"	"BASV76"	"FASV19"	1	"darkred"	5
"185"	"BASV76"	"FASV32"	1	"darkgreen"	5
"186"	"BASV76"	"FASV37"	1	"darkgreen"	5
"187"	"BASV76"	"FASV56"	1	"darkgreen"	5
"188"	"BASV76"	"FASV78"	1	"darkred"	5
"189"	"BASV76"	"FASV104"	1	"darkgreen"	5
"190"	"BASV76"	"FASV147"	1	"darkgreen"	5
"191"	"BASV76"	"FASV171"	1	"darkgreen"	5
"192"	"BASV76"	"FASV404"	1	"darkgreen"	5
"193"	"BASV76"	"FASV634"	1	"darkgreen"	5
"194"	"BASV76"	"FASV742"	1	"darkgreen"	5
"195"	"BASV76"	"FASV1457"	1	"darkgreen"	5
"196"	"BASV88"	"BASV280"	1	"darkred"	5
"197"	"BASV88"	"BASV306"	1	"darkgreen"	5
"198"	"BASV88"	"BASV453"	1	"darkgreen"	5
"199"	"BASV88"	"BASV517"	1	"darkgreen"	5
"200"	"BASV88"	"BASV584"	1	"darkgreen"	5
"201"	"BASV88"	"BASV1994"	1	"darkgreen"	5
"202"	"BASV88"	"FASV27"	1	"darkgreen"	5
"203"	"BASV88"	"FASV43"	1	"darkred"	5
"204"	"BASV88"	"FASV171"	1	"darkgreen"	5
"205"	"BASV88"	"FASV197"	1	"darkgreen"	5
