"from"	"to"	"weight"	"color"	"arrow.size"
"1098"	"BASV794"	"BASV2929"	1	"darkgreen"	5
"1099"	"BASV794"	"FASV404"	1	"darkgreen"	5
"1100"	"BASV794"	"FASV438"	1	"darkgreen"	5
"1101"	"BASV805"	"BASV1129"	1	"darkgreen"	5
"1102"	"BASV805"	"BASV1340"	1	"darkgreen"	5
"1103"	"BASV805"	"BASV1790"	1	"darkgreen"	5
"1104"	"BASV805"	"BASV2512"	1	"darkgreen"	5
"1105"	"BASV805"	"BASV2773"	1	"darkgreen"	5
"1106"	"BASV805"	"BASV9517"	1	"darkgreen"	5
"1107"	"BASV805"	"FASV742"	1	"darkgreen"	5
"1108"	"BASV805"	"FASV861"	1	"darkgreen"	5
"1109"	"BASV805"	"FASV1233"	1	"darkgreen"	5
"1110"	"BASV820"	"BASV1282"	1	"darkgreen"	5
"1111"	"BASV820"	"BASV1340"	1	"darkgreen"	5
"1112"	"BASV820"	"BASV2064"	1	"darkgreen"	5
"1113"	"BASV820"	"BASV2773"	1	"darkgreen"	5
"1114"	"BASV820"	"BASV2842"	1	"darkgreen"	5
"1115"	"BASV820"	"BASV3777"	1	"darkgreen"	5
"1116"	"BASV820"	"BASV4489"	1	"darkgreen"	5
"1117"	"BASV820"	"BASV4808"	1	"darkgreen"	5
"1118"	"BASV820"	"BASV6889"	1	"darkgreen"	5
"1119"	"BASV820"	"BASV8610"	1	"darkgreen"	5
"1120"	"BASV820"	"FASV185"	1	"darkgreen"	5
"1121"	"BASV820"	"FASV1029"	1	"darkgreen"	5
"1122"	"BASV824"	"BASV2431"	1	"darkgreen"	5
"1123"	"BASV824"	"FASV75"	1	"darkgreen"	5
"1124"	"BASV824"	"FASV100"	1	"darkgreen"	5
"1125"	"BASV824"	"FASV104"	1	"darkgreen"	5
"1126"	"BASV824"	"FASV108"	1	"darkgreen"	5
"1127"	"BASV824"	"FASV122"	1	"darkred"	5
"1128"	"BASV824"	"FASV142"	1	"darkred"	5
"1129"	"BASV824"	"FASV156"	1	"darkgreen"	5
"1130"	"BASV824"	"FASV171"	1	"darkgreen"	5
"1131"	"BASV824"	"FASV195"	1	"darkgreen"	5
"1132"	"BASV824"	"FASV223"	1	"darkgreen"	5
"1133"	"BASV824"	"FASV291"	1	"darkgreen"	5
"1134"	"BASV824"	"FASV307"	1	"darkgreen"	5
"1135"	"BASV824"	"FASV336"	1	"darkgreen"	5
"1136"	"BASV824"	"FASV446"	1	"darkgreen"	5
"1137"	"BASV824"	"FASV501"	1	"darkgreen"	5
"1138"	"BASV824"	"FASV1041"	1	"darkgreen"	5
"1139"	"BASV824"	"FASV1221"	1	"darkgreen"	5
"1140"	"BASV840"	"BASV1052"	1	"darkgreen"	5
"1141"	"BASV840"	"BASV1292"	1	"darkgreen"	5
"1142"	"BASV840"	"BASV1374"	1	"darkgreen"	5
"1143"	"BASV840"	"BASV1736"	1	"darkgreen"	5
"1144"	"BASV840"	"BASV1782"	1	"darkgreen"	5
"1145"	"BASV840"	"BASV1994"	1	"darkgreen"	5
"1146"	"BASV840"	"BASV2170"	1	"darkgreen"	5
"1147"	"BASV840"	"BASV3135"	1	"darkgreen"	5
"1148"	"BASV840"	"BASV5666"	1	"darkgreen"	5
"1149"	"BASV840"	"FASV475"	1	"darkgreen"	5
"1150"	"BASV840"	"FASV523"	1	"darkgreen"	5
"1151"	"BASV840"	"FASV525"	1	"darkgreen"	5
"1152"	"BASV840"	"FASV1107"	1	"darkgreen"	5
"1153"	"BASV851"	"FASV11"	1	"darkgreen"	5
"1154"	"BASV851"	"FASV84"	1	"darkgreen"	5
"1155"	"BASV851"	"FASV134"	1	"darkgreen"	5
"1156"	"BASV851"	"FASV276"	1	"darkgreen"	5
"1157"	"BASV851"	"FASV349"	1	"darkgreen"	5
"1158"	"BASV851"	"FASV482"	1	"darkgreen"	5
"1159"	"BASV858"	"BASV1282"	1	"darkgreen"	5
"1160"	"BASV858"	"BASV1292"	1	"darkgreen"	5
"1161"	"BASV858"	"BASV1510"	1	"darkgreen"	5
"1162"	"BASV858"	"BASV2064"	1	"darkgreen"	5
"1163"	"BASV858"	"BASV3024"	1	"darkgreen"	5
"1164"	"BASV858"	"BASV5626"	1	"darkgreen"	5
"1165"	"BASV858"	"BASV8610"	1	"darkgreen"	5
"1166"	"BASV858"	"FASV134"	1	"darkgreen"	5
"1167"	"BASV858"	"FASV138"	1	"darkgreen"	5
"1168"	"BASV858"	"FASV1232"	1	"darkgreen"	5
"1169"	"BASV878"	"BASV1364"	1	"darkgreen"	5
"1170"	"BASV878"	"BASV1435"	1	"darkgreen"	5
"1171"	"BASV878"	"BASV1722"	1	"darkgreen"	5
"1172"	"BASV878"	"BASV2929"	1	"darkgreen"	5
"1173"	"BASV878"	"BASV3138"	1	"darkgreen"	5
"1174"	"BASV878"	"BASV5058"	1	"darkgreen"	5
"1175"	"BASV878"	"FASV291"	1	"darkgreen"	5
"1176"	"BASV878"	"FASV444"	1	"darkgreen"	5
"1177"	"BASV878"	"FASV520"	1	"darkgreen"	5
"1178"	"BASV878"	"FASV523"	1	"darkgreen"	5
"1179"	"BASV878"	"FASV1232"	1	"darkgreen"	5
"1180"	"BASV878"	"FASV1389"	1	"darkgreen"	5
"1181"	"BASV879"	"BASV3200"	1	"darkgreen"	5
"1182"	"BASV879"	"FASV144"	1	"darkgreen"	5
"1183"	"BASV879"	"FASV520"	1	"darkgreen"	5
"1184"	"BASV879"	"FASV1123"	1	"darkgreen"	5
"1185"	"BASV924"	"BASV3471"	1	"darkgreen"	5
"1186"	"BASV924"	"BASV4091"	1	"darkred"	5
"1187"	"BASV924"	"BASV5371"	1	"darkgreen"	5
"1188"	"BASV924"	"FASV365"	1	"darkgreen"	5
"1189"	"BASV924"	"FASV422"	1	"darkgreen"	5
"1190"	"BASV924"	"FASV451"	1	"darkgreen"	5
"1191"	"BASV924"	"FASV656"	1	"darkgreen"	5
"1192"	"BASV924"	"FASV1058"	1	"darkgreen"	5
"1193"	"BASV924"	"FASV1232"	1	"darkgreen"	5
"1194"	"BASV932"	"BASV1245"	1	"darkred"	5
"1195"	"BASV932"	"BASV1784"	1	"darkgreen"	5
"1196"	"BASV932"	"BASV2198"	1	"darkred"	5
"1197"	"BASV932"	"BASV2248"	1	"darkred"	5
"1198"	"BASV932"	"BASV2872"	1	"darkred"	5
"1199"	"BASV932"	"BASV3435"	1	"darkred"	5
"1200"	"BASV932"	"FASV3"	1	"darkgreen"	5
"1201"	"BASV932"	"FASV29"	1	"darkgreen"	5
"1202"	"BASV932"	"FASV58"	1	"darkgreen"	5
"1203"	"BASV932"	"FASV71"	1	"darkgreen"	5
"1204"	"BASV932"	"FASV151"	1	"darkred"	5
"1205"	"BASV932"	"FASV171"	1	"darkgreen"	5
"1206"	"BASV932"	"FASV195"	1	"darkred"	5
"1207"	"BASV932"	"FASV197"	1	"darkred"	5
"1208"	"BASV932"	"FASV2088"	1	"darkgreen"	5
"1209"	"BASV939"	"BASV1052"	1	"darkgreen"	5
"1210"	"BASV939"	"BASV4274"	1	"darkgreen"	5
"1211"	"BASV939"	"FASV69"	1	"darkred"	5
"1212"	"BASV939"	"FASV252"	1	"darkgreen"	5
"1213"	"BASV939"	"FASV1256"	1	"darkgreen"	5
"1214"	"BASV952"	"BASV1811"	1	"darkgreen"	5
"1215"	"BASV952"	"BASV2534"	1	"darkgreen"	5
"1216"	"BASV952"	"BASV2861"	1	"darkgreen"	5
"1217"	"BASV952"	"BASV3114"	1	"darkgreen"	5
"1218"	"BASV952"	"BASV3232"	1	"darkgreen"	5
"1219"	"BASV952"	"BASV3490"	1	"darkgreen"	5
"1220"	"BASV952"	"BASV34930"	1	"darkgreen"	5
"1221"	"BASV952"	"FASV46"	1	"darkgreen"	5
"1222"	"BASV952"	"FASV376"	1	"darkgreen"	5
"1223"	"BASV952"	"FASV481"	1	"darkgreen"	5
"1224"	"BASV952"	"FASV483"	1	"darkgreen"	5
"1225"	"BASV952"	"FASV1002"	1	"darkgreen"	5
"1226"	"BASV973"	"BASV1612"	1	"darkgreen"	5
"1227"	"BASV973"	"BASV1811"	1	"darkgreen"	5
"1228"	"BASV973"	"BASV3296"	1	"darkgreen"	5
"1229"	"BASV973"	"BASV7200"	1	"darkgreen"	5
"1230"	"BASV973"	"BASV14878"	1	"darkgreen"	5
"1231"	"BASV973"	"BASV15780"	1	"darkgreen"	5
"1232"	"BASV973"	"FASV163"	1	"darkgreen"	5
"1233"	"BASV973"	"FASV171"	1	"darkred"	5
"1234"	"BASV973"	"FASV173"	1	"darkgreen"	5
"1235"	"BASV973"	"FASV179"	1	"darkgreen"	5
"1236"	"BASV973"	"FASV211"	1	"darkgreen"	5
"1237"	"BASV973"	"FASV253"	1	"darkgreen"	5
"1238"	"BASV973"	"FASV300"	1	"darkgreen"	5
"1239"	"BASV973"	"FASV357"	1	"darkgreen"	5
"1240"	"BASV973"	"FASV566"	1	"darkgreen"	5
"1241"	"BASV973"	"FASV621"	1	"darkred"	5
"1242"	"BASV1035"	"BASV1232"	1	"darkgreen"	5
"1243"	"BASV1035"	"BASV1245"	1	"darkgreen"	5
"1244"	"BASV1035"	"BASV1657"	1	"darkgreen"	5
"1245"	"BASV1035"	"BASV2248"	1	"darkgreen"	5
"1246"	"BASV1035"	"BASV3471"	1	"darkred"	5
"1247"	"BASV1035"	"FASV14"	1	"darkgreen"	5
"1248"	"BASV1035"	"FASV151"	1	"darkred"	5
"1249"	"BASV1035"	"FASV203"	1	"darkgreen"	5
"1250"	"BASV1035"	"FASV427"	1	"darkgreen"	5
"1251"	"BASV1035"	"FASV585"	1	"darkgreen"	5
"1252"	"BASV1035"	"FASV587"	1	"darkgreen"	5
"1253"	"BASV1035"	"FASV810"	1	"darkred"	5
"1254"	"BASV1052"	"BASV1058"	1	"darkgreen"	5
"1255"	"BASV1052"	"BASV1076"	1	"darkgreen"	5
"1256"	"BASV1052"	"BASV2005"	1	"darkgreen"	5
"1257"	"BASV1052"	"BASV2185"	1	"darkgreen"	5
"1258"	"BASV1052"	"FASV252"	1	"darkgreen"	5
"1259"	"BASV1052"	"FASV444"	1	"darkgreen"	5
"1260"	"BASV1052"	"FASV585"	1	"darkgreen"	5
"1261"	"BASV1058"	"BASV1722"	1	"darkgreen"	5
"1262"	"BASV1058"	"BASV2214"	1	"darkgreen"	5
"1263"	"BASV1058"	"BASV3138"	1	"darkgreen"	5
"1264"	"BASV1058"	"FASV431"	1	"darkgreen"	5
"1265"	"BASV1058"	"FASV1176"	1	"darkgreen"	5
"1266"	"BASV1076"	"BASV2248"	1	"darkgreen"	5
"1267"	"BASV1076"	"BASV2264"	1	"darkgreen"	5
"1268"	"BASV1076"	"BASV2930"	1	"darkgreen"	5
"1269"	"BASV1076"	"BASV3471"	1	"darkgreen"	5
"1270"	"BASV1076"	"BASV8610"	1	"darkgreen"	5
"1271"	"BASV1076"	"FASV215"	1	"darkgreen"	5
"1272"	"BASV1076"	"FASV247"	1	"darkgreen"	5
"1273"	"BASV1076"	"FASV1289"	1	"darkgreen"	5
"1274"	"BASV1125"	"BASV2214"	1	"darkgreen"	5
"1275"	"BASV1125"	"BASV2558"	1	"darkgreen"	5
"1276"	"BASV1125"	"BASV3138"	1	"darkgreen"	5
"1277"	"BASV1125"	"BASV8393"	1	"darkgreen"	5
"1278"	"BASV1125"	"BASV8610"	1	"darkgreen"	5
"1279"	"BASV1125"	"BASV12767"	1	"darkgreen"	5
"1280"	"BASV1125"	"SUM"	1	"darkred"	5
"1281"	"BASV1129"	"BASV1612"	1	"darkgreen"	5
"1282"	"BASV1129"	"BASV2584"	1	"darkgreen"	5
"1283"	"BASV1129"	"BASV4808"	1	"darkgreen"	5
"1284"	"BASV1129"	"BASV8610"	1	"darkgreen"	5
"1285"	"BASV1129"	"FASV357"	1	"darkgreen"	5
"1286"	"BASV1129"	"FASV485"	1	"darkgreen"	5
"1287"	"BASV1129"	"FASV525"	1	"darkgreen"	5
"1288"	"BASV1129"	"FASV585"	1	"darkgreen"	5
"1289"	"BASV1129"	"FASV807"	1	"darkgreen"	5
"1290"	"BASV1129"	"FASV1233"	1	"darkgreen"	5
"1291"	"BASV1137"	"BASV1612"	1	"darkgreen"	5
"1292"	"BASV1137"	"BASV1839"	1	"darkgreen"	5
"1293"	"BASV1137"	"BASV5121"	1	"darkgreen"	5
"1294"	"BASV1137"	"BASV5162"	1	"darkgreen"	5
"1295"	"BASV1137"	"BASV12823"	1	"darkgreen"	5
"1296"	"BASV1137"	"FASV365"	1	"darkgreen"	5
"1297"	"BASV1137"	"FASV422"	1	"darkgreen"	5
"1298"	"BASV1167"	"BASV1362"	1	"darkgreen"	5
"1299"	"BASV1167"	"BASV1610"	1	"darkgreen"	5
"1300"	"BASV1167"	"BASV2198"	1	"darkgreen"	5
"1301"	"BASV1167"	"BASV6187"	1	"darkgreen"	5
"1302"	"BASV1167"	"BASV16127"	1	"darkgreen"	5
"1303"	"BASV1167"	"BASV18953"	1	"darkgreen"	5
"1304"	"BASV1167"	"FASV84"	1	"darkred"	5
"1305"	"BASV1167"	"FASV160"	1	"darkgreen"	5
"1306"	"BASV1167"	"FASV190"	1	"darkgreen"	5
"1307"	"BASV1167"	"FASV305"	1	"darkgreen"	5
"1308"	"BASV1231"	"BASV1592"	1	"darkgreen"	5
"1309"	"BASV1231"	"BASV2697"	1	"darkgreen"	5
"1310"	"BASV1231"	"BASV2911"	1	"darkgreen"	5
"1311"	"BASV1231"	"BASV2935"	1	"darkred"	5
"1312"	"BASV1231"	"BASV7200"	1	"darkgreen"	5
"1313"	"BASV1231"	"BASV8630"	1	"darkgreen"	5
"1314"	"BASV1231"	"BASV19453"	1	"darkgreen"	5
"1315"	"BASV1231"	"FASV30"	1	"darkred"	5
"1316"	"BASV1231"	"FASV66"	1	"darkgreen"	5
"1317"	"BASV1231"	"FASV104"	1	"darkgreen"	5
"1318"	"BASV1231"	"FASV137"	1	"darkgreen"	5
"1319"	"BASV1231"	"FASV149"	1	"darkred"	5
"1320"	"BASV1231"	"FASV171"	1	"darkred"	5
"1321"	"BASV1231"	"FASV293"	1	"darkgreen"	5
"1322"	"BASV1231"	"FASV438"	1	"darkgreen"	5
"1323"	"BASV1231"	"FASV1176"	1	"darkgreen"	5
"1324"	"BASV1232"	"BASV1362"	1	"darkgreen"	5
"1325"	"BASV1232"	"BASV1637"	1	"darkgreen"	5
"1326"	"BASV1232"	"BASV2911"	1	"darkgreen"	5
"1327"	"BASV1232"	"FASV27"	1	"darkred"	5
"1328"	"BASV1232"	"FASV111"	1	"darkgreen"	5
"1329"	"BASV1232"	"FASV245"	1	"darkgreen"	5
"1330"	"BASV1232"	"FASV327"	1	"darkgreen"	5
"1331"	"BASV1232"	"FASV364"	1	"darkgreen"	5
"1332"	"BASV1232"	"FASV427"	1	"darkgreen"	5
"1333"	"BASV1232"	"FASV446"	1	"darkgreen"	5
"1334"	"BASV1245"	"BASV2392"	1	"darkgreen"	5
"1335"	"BASV1245"	"BASV4776"	1	"darkgreen"	5
"1336"	"BASV1245"	"BASV6245"	1	"darkgreen"	5
"1337"	"BASV1245"	"BASV7665"	1	"darkgreen"	5
"1338"	"BASV1245"	"BASV9951"	1	"darkgreen"	5
"1339"	"BASV1245"	"BASV12305"	1	"darkgreen"	5
"1340"	"BASV1245"	"BASV18935"	1	"darkgreen"	5
"1341"	"BASV1245"	"FASV11"	1	"darkred"	5
"1342"	"BASV1245"	"FASV69"	1	"darkgreen"	5
"1343"	"BASV1245"	"FASV349"	1	"darkgreen"	5
"1344"	"BASV1282"	"BASV1340"	1	"darkgreen"	5
"1345"	"BASV1282"	"BASV2064"	1	"darkgreen"	5
"1346"	"BASV1282"	"BASV2584"	1	"darkgreen"	5
"1347"	"BASV1282"	"BASV3030"	1	"darkgreen"	5
"1348"	"BASV1282"	"BASV3490"	1	"darkgreen"	5
"1349"	"BASV1282"	"BASV4489"	1	"darkgreen"	5
"1350"	"BASV1282"	"FASV10"	1	"darkred"	5
"1351"	"BASV1282"	"FASV192"	1	"darkgreen"	5
"1352"	"BASV1282"	"FASV199"	1	"darkgreen"	5
"1353"	"BASV1282"	"FASV482"	1	"darkgreen"	5
"1354"	"BASV1282"	"FASV656"	1	"darkgreen"	5
"1355"	"BASV1282"	"FASV1041"	1	"darkgreen"	5
"1356"	"BASV1292"	"BASV1722"	1	"darkgreen"	5
"1357"	"BASV1292"	"BASV1736"	1	"darkgreen"	5
"1358"	"BASV1292"	"BASV2214"	1	"darkgreen"	5
"1359"	"BASV1292"	"BASV2930"	1	"darkgreen"	5
"1360"	"BASV1292"	"BASV4274"	1	"darkgreen"	5
"1361"	"BASV1292"	"BASV5058"	1	"darkgreen"	5
"1362"	"BASV1292"	"BASV6245"	1	"darkgreen"	5
"1363"	"BASV1292"	"FASV201"	1	"darkgreen"	5
"1364"	"BASV1292"	"FASV451"	1	"darkgreen"	5
"1365"	"BASV1292"	"FASV474"	1	"darkgreen"	5
"1366"	"BASV1292"	"FASV525"	1	"darkgreen"	5
"1367"	"BASV1292"	"FASV656"	1	"darkgreen"	5
"1368"	"BASV1292"	"FASV824"	1	"darkgreen"	5
"1369"	"BASV1292"	"FASV1166"	1	"darkgreen"	5
"1370"	"BASV1340"	"BASV2584"	1	"darkgreen"	5
"1371"	"BASV1340"	"BASV2842"	1	"darkgreen"	5
"1372"	"BASV1340"	"BASV3030"	1	"darkgreen"	5
"1373"	"BASV1340"	"BASV3129"	1	"darkgreen"	5
"1374"	"BASV1340"	"BASV4985"	1	"darkgreen"	5
"1375"	"BASV1340"	"BASV5881"	1	"darkgreen"	5
"1376"	"BASV1340"	"FASV390"	1	"darkgreen"	5
"1377"	"BASV1340"	"FASV481"	1	"darkgreen"	5
"1378"	"BASV1340"	"FASV566"	1	"darkgreen"	5
"1379"	"BASV1340"	"FASV653"	1	"darkgreen"	5
"1380"	"BASV1340"	"FASV2177"	1	"darkgreen"	5
"1381"	"BASV1362"	"BASV2935"	1	"darkred"	5
"1382"	"BASV1362"	"BASV3471"	1	"darkgreen"	5
"1383"	"BASV1362"	"BASV4409"	1	"darkgreen"	5
"1384"	"BASV1362"	"BASV18935"	1	"darkgreen"	5
"1385"	"BASV1362"	"BASV22517"	1	"darkgreen"	5
"1386"	"BASV1362"	"FASV14"	1	"darkred"	5
"1387"	"BASV1362"	"FASV27"	1	"darkred"	5
"1388"	"BASV1362"	"FASV37"	1	"darkred"	5
"1389"	"BASV1362"	"FASV58"	1	"darkred"	5
"1390"	"BASV1362"	"FASV60"	1	"darkgreen"	5
"1391"	"BASV1362"	"FASV66"	1	"darkgreen"	5
"1392"	"BASV1362"	"FASV78"	1	"darkred"	5
"1393"	"BASV1362"	"FASV149"	1	"darkgreen"	5
"1394"	"BASV1362"	"FASV156"	1	"darkgreen"	5
"1395"	"BASV1362"	"FASV611"	1	"darkred"	5
"1396"	"BASV1362"	"FASV621"	1	"darkgreen"	5
"1397"	"BASV1364"	"BASV1435"	1	"darkgreen"	5
"1398"	"BASV1364"	"BASV1790"	1	"darkgreen"	5
"1399"	"BASV1364"	"BASV2306"	1	"darkgreen"	5
"1400"	"BASV1364"	"BASV4516"	1	"darkgreen"	5
"1401"	"BASV1364"	"BASV4609"	1	"darkgreen"	5
"1402"	"BASV1364"	"FASV336"	1	"darkgreen"	5
"1403"	"BASV1364"	"FASV1221"	1	"darkgreen"	5
"1404"	"BASV1364"	"FASV1233"	1	"darkgreen"	5
"1405"	"BASV1364"	"FASV1389"	1	"darkgreen"	5
"1406"	"BASV1374"	"BASV2170"	1	"darkgreen"	5
"1407"	"BASV1374"	"BASV2861"	1	"darkgreen"	5
"1408"	"BASV1374"	"BASV2929"	1	"darkgreen"	5
"1409"	"BASV1374"	"FASV355"	1	"darkgreen"	5
"1410"	"BASV1374"	"FASV438"	1	"darkgreen"	5
"1411"	"BASV1374"	"FASV483"	1	"darkgreen"	5
"1412"	"BASV1374"	"FASV501"	1	"darkgreen"	5
"1413"	"BASV1374"	"FASV656"	1	"darkgreen"	5
"1414"	"BASV1374"	"FASV743"	1	"darkgreen"	5
"1415"	"BASV1374"	"FASV856"	1	"darkgreen"	5
"1416"	"BASV1374"	"FASV880"	1	"darkgreen"	5
"1417"	"BASV1374"	"FASV1221"	1	"darkgreen"	5
"1418"	"BASV1374"	"FASV1232"	1	"darkgreen"	5
"1419"	"BASV1374"	"FASV1598"	1	"darkgreen"	5
"1420"	"BASV1435"	"BASV2185"	1	"darkgreen"	5
"1421"	"BASV1435"	"BASV4609"	1	"darkgreen"	5
"1422"	"BASV1435"	"BASV5058"	1	"darkgreen"	5
"1423"	"BASV1435"	"BASV7020"	1	"darkgreen"	5
"1424"	"BASV1435"	"FASV199"	1	"darkgreen"	5
"1425"	"BASV1435"	"FASV390"	1	"darkgreen"	5
"1426"	"BASV1435"	"FASV856"	1	"darkgreen"	5
"1427"	"BASV1435"	"FASV1107"	1	"darkgreen"	5
"1428"	"BASV1435"	"FASV1389"	1	"darkgreen"	5
"1429"	"BASV1435"	"FASV2177"	1	"darkgreen"	5
"1430"	"BASV1457"	"BASV1811"	1	"darkgreen"	5
"1431"	"BASV1457"	"BASV2364"	1	"darkgreen"	5
"1432"	"BASV1457"	"BASV2431"	1	"darkgreen"	5
"1433"	"BASV1457"	"BASV2872"	1	"darkred"	5
"1434"	"BASV1457"	"BASV8393"	1	"darkgreen"	5
"1435"	"BASV1457"	"FASV14"	1	"darkgreen"	5
"1436"	"BASV1457"	"FASV18"	1	"darkred"	5
"1437"	"BASV1457"	"FASV78"	1	"darkgreen"	5
"1438"	"BASV1457"	"FASV102"	1	"darkgreen"	5
"1439"	"BASV1457"	"FASV113"	1	"darkred"	5
"1440"	"BASV1457"	"FASV203"	1	"darkred"	5
"1441"	"BASV1457"	"FASV206"	1	"darkred"	5
"1442"	"BASV1457"	"FASV309"	1	"darkgreen"	5
"1443"	"BASV1457"	"FASV341"	1	"darkred"	5
"1444"	"BASV1457"	"FASV376"	1	"darkgreen"	5
"1445"	"BASV1457"	"FASV481"	1	"darkred"	5
"1446"	"BASV1457"	"FASV611"	1	"darkred"	5
"1447"	"BASV1510"	"BASV1612"	1	"darkgreen"	5
"1448"	"BASV1510"	"BASV2170"	1	"darkgreen"	5
"1449"	"BASV1510"	"BASV3024"	1	"darkgreen"	5
"1450"	"BASV1510"	"BASV3095"	1	"darkgreen"	5
"1451"	"BASV1510"	"BASV3107"	1	"darkgreen"	5
"1452"	"BASV1510"	"BASV3816"	1	"darkgreen"	5
"1453"	"BASV1510"	"BASV5666"	1	"darkgreen"	5
"1454"	"BASV1510"	"BASV6933"	1	"darkgreen"	5
"1455"	"BASV1510"	"BASV8315"	1	"darkgreen"	5
"1456"	"BASV1510"	"BASV8610"	1	"darkgreen"	5
"1457"	"BASV1510"	"BASV9290"	1	"darkgreen"	5
"1458"	"BASV1510"	"FASV483"	1	"darkgreen"	5
"1459"	"BASV1510"	"FASV1246"	1	"darkgreen"	5
"1460"	"BASV1510"	"FASV1289"	1	"darkgreen"	5
"1461"	"BASV1538"	"BASV1839"	1	"darkgreen"	5
"1462"	"BASV1538"	"BASV2558"	1	"darkgreen"	5
"1463"	"BASV1538"	"BASV3008"	1	"darkgreen"	5
"1464"	"BASV1538"	"BASV3468"	1	"darkgreen"	5
"1465"	"BASV1538"	"BASV5248"	1	"darkgreen"	5
"1466"	"BASV1538"	"BASV5326"	1	"darkgreen"	5
"1467"	"BASV1538"	"BASV8610"	1	"darkgreen"	5
"1468"	"BASV1538"	"BASV12823"	1	"darkgreen"	5
"1469"	"BASV1538"	"FASV390"	1	"darkgreen"	5
"1470"	"BASV1573"	"BASV3200"	1	"darkgreen"	5
"1471"	"BASV1573"	"BASV4853"	1	"darkgreen"	5
"1472"	"BASV1573"	"BASV6264"	1	"darkgreen"	5
"1473"	"BASV1573"	"BASV16127"	1	"darkgreen"	5
"1474"	"BASV1573"	"FASV349"	1	"darkgreen"	5
"1475"	"BASV1573"	"FASV355"	1	"darkgreen"	5
"1476"	"BASV1573"	"FASV2088"	1	"darkgreen"	5
"1477"	"BASV1592"	"BASV1785"	1	"darkgreen"	5
"1478"	"BASV1592"	"BASV3377"	1	"darkgreen"	5
"1479"	"BASV1592"	"BASV12975"	1	"darkgreen"	5
"1480"	"BASV1592"	"BASV14175"	1	"darkgreen"	5
"1481"	"BASV1592"	"BASV22517"	1	"darkgreen"	5
"1482"	"BASV1592"	"FASV739"	1	"darkgreen"	5
"1483"	"BASV1610"	"BASV1657"	1	"darkgreen"	5
"1484"	"BASV1610"	"BASV2697"	1	"darkgreen"	5
"1485"	"BASV1610"	"BASV3435"	1	"darkgreen"	5
"1486"	"BASV1610"	"BASV3912"	1	"darkgreen"	5
"1487"	"BASV1610"	"BASV6825"	1	"darkgreen"	5
"1488"	"BASV1610"	"BASV8696"	1	"darkgreen"	5
"1489"	"BASV1610"	"BASV14175"	1	"darkgreen"	5
"1490"	"BASV1610"	"BASV16127"	1	"darkgreen"	5
"1491"	"BASV1610"	"BASV18953"	1	"darkgreen"	5
"1492"	"BASV1610"	"BASV19453"	1	"darkgreen"	5
"1493"	"BASV1612"	"BASV2512"	1	"darkgreen"	5
"1494"	"BASV1612"	"BASV2930"	1	"darkgreen"	5
"1495"	"BASV1612"	"BASV4639"	1	"darkgreen"	5
"1496"	"BASV1612"	"BASV5216"	1	"darkgreen"	5
"1497"	"BASV1612"	"BASV18097"	1	"darkgreen"	5
"1498"	"BASV1612"	"FASV364"	1	"darkgreen"	5
"1499"	"BASV1612"	"FASV523"	1	"darkgreen"	5
"1500"	"BASV1612"	"FASV1289"	1	"darkgreen"	5
"1501"	"BASV1637"	"BASV2911"	1	"darkgreen"	5
"1502"	"BASV1637"	"FASV146"	1	"darkgreen"	5
"1503"	"BASV1637"	"FASV187"	1	"darkgreen"	5
"1504"	"BASV1637"	"FASV192"	1	"darkgreen"	5
"1505"	"BASV1637"	"FASV451"	1	"darkgreen"	5
"1506"	"BASV1637"	"FASV634"	1	"darkgreen"	5
"1507"	"BASV1637"	"FASV1184"	1	"darkgreen"	5
"1508"	"BASV1637"	"FASV1662"	1	"darkgreen"	5
"1509"	"BASV1657"	"BASV2116"	1	"darkgreen"	5
"1510"	"BASV1657"	"BASV2248"	1	"darkgreen"	5
"1511"	"BASV1657"	"BASV2584"	1	"darkgreen"	5
"1512"	"BASV1657"	"BASV3435"	1	"darkgreen"	5
"1513"	"BASV1657"	"BASV3777"	1	"darkgreen"	5
"1514"	"BASV1657"	"BASV3912"	1	"darkgreen"	5
"1515"	"BASV1657"	"BASV8610"	1	"darkgreen"	5
"1516"	"BASV1657"	"BASV9517"	1	"darkgreen"	5
"1517"	"BASV1657"	"FASV3"	1	"darkred"	5
"1518"	"BASV1657"	"FASV37"	1	"darkred"	5
"1519"	"BASV1657"	"FASV810"	1	"darkred"	5
"1520"	"BASV1722"	"BASV2185"	1	"darkgreen"	5
"1521"	"BASV1722"	"BASV2214"	1	"darkgreen"	5
"1522"	"BASV1722"	"BASV2912"	1	"darkgreen"	5
"1523"	"BASV1722"	"BASV3030"	1	"darkgreen"	5
"1524"	"BASV1722"	"BASV3138"	1	"darkgreen"	5
"1525"	"BASV1722"	"BASV3248"	1	"darkgreen"	5
"1526"	"BASV1722"	"BASV3490"	1	"darkgreen"	5
"1527"	"BASV1722"	"BASV4274"	1	"darkgreen"	5
"1528"	"BASV1722"	"BASV5479"	1	"darkgreen"	5
"1529"	"BASV1722"	"BASV8393"	1	"darkgreen"	5
"1530"	"BASV1722"	"FASV620"	1	"darkgreen"	5
"1531"	"BASV1722"	"FASV1107"	1	"darkgreen"	5
"1532"	"BASV1736"	"BASV2185"	1	"darkgreen"	5
